Body
Date,Weight,BMI,Fat
"2017-08-26","160.0","23.17",""
"2018-03-27","146.0","21.14",""
"2019-08-09","158.0","22.88",""
"2021-02-16","155.4","22.5",""

Activities
Date,Calories Burned,Steps,Distance,Floors,Minutes Sedentary,Minutes Lightly Active,Minutes Fairly Active,Minutes Very Active,Activity Calories
"2018-09-16 10:50 PM","2018-09-17 5:55 AM","395","30","22","425","72","224","99"
"2018-09-17 10:23 PM","2018-09-18 6:59 AM","454","62","36","516","54","295","105"
"2018-09-19 12:57 AM","2018-09-19 5:07 AM","244","6","1","250","N/A","N/A","N/A"
"2018-09-19 11:58 PM","2018-09-20 7:22 AM","426","17","1","444","N/A","N/A","N/A"
"2018-09-19 11:58 PM","2018-09-20 7:22 AM","426","17","1","444","N/A","N/A","N/A"
"2018-09-21 2:23 AM","2018-09-21 9:25 AM","400","22","0","422","N/A","N/A","N/A"
"2018-09-22 4:25 AM","2018-09-22 10:51 AM","328","58","29","386","36","235","57"
"2018-09-23 12:44 AM","2018-09-23 8:57 AM","451","42","2","493","N/A","N/A","N/A"
"2018-09-24 12:11 AM","2018-09-24 9:32 AM","484","77","34","561","50","337","97"
"2018-09-25 1:01 AM","2018-09-25 9:14 AM","427","66","35","493","90","216","121"
"2018-09-26 12:22 AM","2018-09-26 5:19 AM","280","17","1","297","N/A","N/A","N/A"
"2018-09-26 11:24 PM","2018-09-27 9:01 AM","542","33","3","577","N/A","N/A","N/A"
"2018-09-27 11:34 PM","2018-09-28 8:27 AM","497","35","2","532","N/A","N/A","N/A"
"2018-09-29 12:26 AM","2018-09-29 8:36 AM","459","31","2","490","N/A","N/A","N/A"
"2018-09-29 11:49 PM","2018-09-30 8:49 AM","452","88","32","540","64","267","121"
"2018-09-30 10:43 PM","2018-10-01 7:59 AM","510","45","2","555","N/A","N/A","N/A"
"2018-10-01 10:55 PM","2018-10-02 7:39 AM","450","73","37","523","87","240","123"
"2018-10-02 10:50 PM","2018-10-03 8:05 AM","473","81","31","554","96","274","103"
"2018-10-03 11:24 PM","2018-10-04 6:02 AM","347","51","27","398","49","201","97"
"2018-10-04 10:46 PM","2018-10-05 6:15 AM","414","35","3","449","N/A","N/A","N/A"
"2018-10-05 10:45 PM","2018-10-06 6:22 AM","422","27","1","457","N/A","N/A","N/A"
"2018-10-07 2:42 AM","2018-10-07 10:02 AM","414","25","1","439","N/A","N/A","N/A"
"2018-10-07 10:49 PM","2018-10-08 7:23 AM","476","38","2","514","N/A","N/A","N/A"
"2018-10-08 11:04 PM","2018-10-09 8:37 AM","491","82","36","573","73","286","132"
"2018-10-12 10:56 PM","2018-10-13 7:58 AM","502","40","2","542","N/A","N/A","N/A"
"2018-10-13 2:20 PM","2018-10-13 3:31 PM","65","6","2","71","N/A","N/A","N/A"
"2018-10-13 11:49 PM","2018-10-14 7:15 AM","416","26","3","446","N/A","N/A","N/A"
"2018-10-14 11:09 PM","2018-10-15 8:26 AM","520","37","3","557","N/A","N/A","N/A"
"2018-10-15 11:04 PM","2018-10-16 7:54 AM","492","38","2","530","N/A","N/A","N/A"
"2018-10-16 10:40 PM","2018-10-17 5:10 AM","367","23","1","390","N/A","N/A","N/A"
"2018-10-17 6:32 AM","2018-10-17 8:12 AM","93","7","0","100","N/A","N/A","N/A"
"2018-10-18 12:21 AM","2018-10-18 8:02 AM","395","66","28","461","58","224","113"
"2018-10-18 11:03 PM","2018-10-19 4:59 AM","327","29","2","356","N/A","N/A","N/A"
"2018-10-20 1:23 AM","2018-10-20 9:48 AM","468","37","1","505","N/A","N/A","N/A"
"2018-10-20 1:23 AM","2018-10-20 9:48 AM","468","37","1","505","N/A","N/A","N/A"
"2018-10-21 1:18 AM","2018-10-21 7:41 AM","337","45","30","382","72","198","67"
"2018-10-22 12:46 AM","2018-10-22 8:50 AM","424","60","36","484","85","248","91"
"2018-10-23 12:17 AM","2018-10-23 7:16 AM","362","56","24","418","71","213","78"
"2018-10-24 12:57 AM","2018-10-24 8:08 AM","361","70","22","431","63","219","79"
"2018-10-25 1:29 AM","2018-10-25 8:03 AM","341","53","16","394","46","224","71"
"2018-10-25 11:28 PM","2018-10-26 6:56 AM","386","62","32","448","50","276","60"
"2018-10-26 11:20 PM","2018-10-27 5:47 AM","327","60","17","387","27","232","68"
"2018-10-28 2:21 AM","2018-10-28 9:10 AM","346","62","31","408","51","207","88"
"2018-10-29 12:17 AM","2018-10-29 7:29 AM","364","67","27","431","97","180","87"
"2018-11-05 6:59 AM","2018-11-05 1:54 PM","407","7","0","414","N/A","N/A","N/A"
"2018-11-14 4:03 PM","2018-11-14 5:06 PM","57","5","0","62","N/A","N/A","N/A"
"2018-11-14 10:14 PM","2018-11-15 6:36 AM","443","59","4","502","N/A","N/A","N/A"
"2018-11-15 10:34 PM","2018-11-16 6:58 AM","448","55","6","504","N/A","N/A","N/A"
"2018-11-16 11:19 PM","2018-11-17 7:44 AM","447","58","5","505","N/A","N/A","N/A"
"2018-11-17 11:42 PM","2018-11-18 9:01 AM","511","48","29","559","124","330","57"
"2018-11-18 10:42 PM","2018-11-19 9:15 AM","559","74","34","633","149","237","173"
"2018-11-18 10:42 PM","2018-11-19 9:15 AM","559","74","34","633","149","237","173"
"2018-12-13 11:49 PM","2018-12-14 9:17 AM","530","38","4","568","N/A","N/A","N/A"
"2018-12-15 1:50 AM","2018-12-15 7:28 AM","328","10","1","338","N/A","N/A","N/A"
"2018-12-16 12:43 AM","2018-12-16 9:06 AM","478","25","1","503","N/A","N/A","N/A"
"2018-12-17 1:59 AM","2018-12-17 9:35 AM","422","34","2","456","N/A","N/A","N/A"
"2018-12-17 11:40 PM","2018-12-18 8:16 AM","480","36","29","516","94","298","88"
"2018-12-19 12:49 AM","2018-12-19 8:59 AM","444","46","21","490","114","213","117"
"2018-12-19 12:49 AM","2018-12-19 8:59 AM","444","46","21","490","114","213","117"
"2019-01-01 6:47 AM","2019-01-01 10:26 AM","209","10","0","219","N/A","N/A","N/A"
"2019-01-02 12:10 AM","2019-01-02 8:53 AM","500","23","3","523","N/A","N/A","N/A"
"2019-01-03 12:24 AM","2019-01-03 9:29 AM","494","47","2","545","N/A","N/A","N/A"
"2019-01-03 10:49 PM","2019-01-04 9:29 AM","581","59","3","640","N/A","N/A","N/A"
"2019-01-05 12:03 AM","2019-01-05 8:28 AM","464","40","26","504","76","289","99"
"2019-01-06 12:45 AM","2019-01-06 9:03 AM","469","29","21","498","101","256","112"
"2019-01-07 12:26 AM","2019-01-07 8:43 AM","429","68","17","497","115","203","111"
"2019-01-16 11:56 PM","2019-01-17 8:51 AM","503","32","2","535","N/A","N/A","N/A"
"2019-01-18 12:23 AM","2019-01-18 3:19 AM","158","12","3","176","N/A","N/A","N/A"
"2019-01-18 12:23 AM","2019-01-18 3:19 AM","158","12","3","176","N/A","N/A","N/A"
"2019-01-18 5:32 AM","2019-01-18 9:00 AM","196","11","1","207","N/A","N/A","N/A"
"2019-01-18 5:32 AM","2019-01-18 9:00 AM","196","11","1","207","N/A","N/A","N/A"
"2019-01-19 12:54 AM","2019-01-19 9:58 AM","502","42","1","544","N/A","N/A","N/A"
"2019-01-19 11:20 PM","2019-01-20 8:30 AM","495","55","4","550","N/A","N/A","N/A"
"2019-01-20 11:07 PM","2019-01-21 8:44 AM","525","52","34","577","92","295","138"
"2019-01-22 12:39 AM","2019-01-22 9:00 AM","458","43","27","501","107","291","60"
"2019-01-22 11:20 PM","2019-01-23 6:21 AM","390","31","22","421","44","265","81"
"2019-01-24 2:21 AM","2019-01-24 6:02 AM","197","24","9","221","46","111","40"
"2019-01-24 11:57 PM","2019-01-25 8:48 AM","475","56","24","531","82","268","125"
"2019-01-26 1:47 AM","2019-01-26 8:52 AM","394","31","20","425","84","217","93"
"2019-01-27 12:09 AM","2019-01-27 9:03 AM","471","63","30","534","103","280","88"
"2019-01-28 12:10 AM","2019-01-28 7:48 AM","399","59","22","458","76","234","89"
"2019-02-08 1:33 AM","2019-02-08 8:58 AM","431","14","1","445","N/A","N/A","N/A"
"2019-02-09 12:59 AM","2019-02-09 8:58 AM","457","21","2","478","N/A","N/A","N/A"
"2019-02-10 1:10 AM","2019-02-10 9:02 AM","443","28","0","472","N/A","N/A","N/A"
"2019-02-10 12:09 PM","2019-02-10 1:13 PM","63","1","0","64","N/A","N/A","N/A"
"2019-02-10 10:59 PM","2019-02-11 8:37 AM","533","45","0","578","N/A","N/A","N/A"
"2019-02-11 11:47 PM","2019-02-12 8:58 AM","488","63","32","551","140","236","112"
"2019-02-12 11:08 PM","2019-02-13 8:39 AM","508","63","34","571","107","242","159"
"2019-02-13 11:29 PM","2019-02-14 8:58 AM","533","35","3","568","N/A","N/A","N/A"
"2019-02-14 11:47 PM","2019-02-15 8:55 AM","519","29","1","548","N/A","N/A","N/A"
"2019-02-16 12:09 AM","2019-02-16 8:52 AM","492","31","3","523","N/A","N/A","N/A"
"2019-02-16 11:25 PM","2019-02-17 8:31 AM","480","66","34","546","77","312","91"
"2019-02-16 11:25 PM","2019-02-17 8:31 AM","480","66","34","546","77","312","91"
"2019-02-17 11:04 PM","2019-02-18 5:58 AM","358","55","19","413","69","191","98"
"2019-02-20 12:06 AM","2019-02-20 8:59 AM","482","50","2","533","N/A","N/A","N/A"
"2019-02-21 12:19 AM","2019-02-21 6:57 AM","363","35","2","398","N/A","N/A","N/A"
"2019-02-22 12:06 AM","2019-02-22 8:34 AM","472","35","1","508","N/A","N/A","N/A"
"2019-02-23 12:26 AM","2019-02-23 8:53 AM","472","35","1","507","N/A","N/A","N/A"
"2019-02-24 12:36 AM","2019-02-24 7:56 AM","394","46","24","440","74","230","90"
"2019-02-25 12:43 AM","2019-02-25 7:42 AM","384","35","26","419","77","202","105"
"2019-02-26 2:11 AM","2019-02-26 8:56 AM","365","40","22","405","62","247","56"
"2019-02-27 12:15 AM","2019-02-27 7:41 AM","408","38","25","446","94","211","103"
"2019-02-28 12:50 AM","2019-02-28 5:47 AM","255","42","10","297","26","204","25"
"2019-03-01 1:41 AM","2019-03-01 10:24 AM","482","41","2","523","N/A","N/A","N/A"
"2019-03-02 12:48 AM","2019-03-02 8:28 AM","430","29","0","459","N/A","N/A","N/A"
"2019-03-03 1:48 AM","2019-03-03 10:32 AM","480","44","2","524","N/A","N/A","N/A"
"2019-03-04 2:32 AM","2019-03-04 11:04 AM","453","59","2","512","N/A","N/A","N/A"
"2019-03-04 5:20 PM","2019-03-04 6:21 PM","53","8","2","61","N/A","N/A","N/A"
"2019-03-05 2:02 AM","2019-03-05 10:59 AM","482","55","29","537","92","287","103"
"2019-03-05 2:31 PM","2019-03-05 3:58 PM","82","5","0","87","N/A","N/A","N/A"
"2019-03-06 3:14 AM","2019-03-06 10:08 AM","358","56","30","414","52","217","89"
"2019-03-07 2:50 AM","2019-03-07 9:42 AM","376","27","2","411","N/A","N/A","N/A"
"2019-03-07 12:20 PM","2019-03-07 1:25 PM","57","8","1","65","N/A","N/A","N/A"
"2019-03-07 4:31 PM","2019-03-07 6:25 PM","61","53","6","114","N/A","N/A","N/A"
"2019-03-07 10:16 PM","2019-03-08 10:51 AM","639","115","23","754","N/A","N/A","N/A"
"2019-03-08 11:47 PM","2019-03-09 6:05 AM","356","22","1","378","N/A","N/A","N/A"
"2019-03-10 2:29 AM","2019-03-10 11:00 AM","476","35","2","511","N/A","N/A","N/A"
"2019-03-11 2:06 AM","2019-03-11 9:15 AM","368","60","34","428","89","183","96"
"2019-03-12 9:18 AM","2019-03-12 10:19 AM","51","10","0","61","N/A","N/A","N/A"
"2019-03-18 11:14 PM","2019-03-19 6:47 AM","429","24","2","453","N/A","N/A","N/A"
"2019-03-18 11:14 PM","2019-03-19 6:47 AM","429","24","2","453","N/A","N/A","N/A"
"2019-03-19 11:55 PM","2019-03-20 6:48 AM","387","26","0","413","N/A","N/A","N/A"
"2019-03-20 11:43 PM","2019-03-21 7:07 AM","411","32","2","444","N/A","N/A","N/A"
"2019-03-21 11:15 PM","2019-03-22 8:53 AM","514","63","5","577","N/A","N/A","N/A"
"2019-03-23 12:24 AM","2019-03-23 7:44 AM","390","50","19","440","111","174","105"
"2019-03-23 11:21 PM","2019-03-24 7:33 AM","438","54","26","492","76","235","127"
"2019-03-24 10:46 PM","2019-03-25 7:06 AM","464","34","2","500","N/A","N/A","N/A"
"2019-03-25 11:08 PM","2019-03-26 6:29 AM","386","55","25","441","96","226","64"
"2019-03-26 4:24 PM","2019-03-26 5:52 PM","77","9","1","87","N/A","N/A","N/A"
"2019-03-27 12:06 AM","2019-03-27 6:47 AM","351","50","26","401","62","214","75"
"2019-04-03 11:35 PM","2019-04-04 6:39 AM","419","4","0","423","N/A","N/A","N/A"
"2019-04-04 11:48 PM","2019-04-05 6:12 AM","367","9","2","383","N/A","N/A","N/A"
"2019-04-05 10:51 PM","2019-04-06 5:58 AM","402","25","3","427","N/A","N/A","N/A"
"2019-04-06 11:08 PM","2019-04-07 7:31 AM","489","13","0","503","N/A","N/A","N/A"
"2019-04-07 11:16 PM","2019-04-08 7:06 AM","463","7","0","470","N/A","N/A","N/A"
"2019-04-08 2:28 PM","2019-04-08 3:45 PM","76","1","0","77","N/A","N/A","N/A"
"2019-04-08 11:24 PM","2019-04-09 6:30 AM","378","48","27","426","37","226","115"
"2019-04-09 10:31 PM","2019-04-10 3:08 AM","235","41","11","276","69","108","58"
"2019-04-10 11:10 PM","2019-04-11 7:16 AM","473","13","1","486","N/A","N/A","N/A"
"2019-04-11 10:27 PM","2019-04-12 6:01 AM","447","7","0","454","N/A","N/A","N/A"
"2019-04-12 10:44 PM","2019-04-13 5:48 AM","364","59","14","423","122","138","104"
"2019-04-14 1:38 AM","2019-04-14 7:37 AM","297","62","8","359","66","157","74"
"2019-04-27 10:50 PM","2019-04-28 5:42 AM","395","16","0","411","N/A","N/A","N/A"
"2019-04-28 4:08 PM","2019-04-28 5:43 PM","82","12","1","95","N/A","N/A","N/A"
"2019-04-29 12:28 AM","2019-04-29 6:40 AM","358","14","0","372","N/A","N/A","N/A"
"2019-04-29 3:03 PM","2019-04-29 4:56 PM","110","3","1","113","N/A","N/A","N/A"
"2019-04-29 10:08 PM","2019-04-30 6:58 AM","515","15","1","530","N/A","N/A","N/A"
"2019-04-30 11:35 PM","2019-05-01 7:10 AM","443","9","1","455","N/A","N/A","N/A"
"2019-05-01 10:42 PM","2019-05-02 6:26 AM","391","73","24","464","51","250","90"
"2019-05-02 11:04 PM","2019-05-03 6:58 AM","412","62","23","474","47","273","92"
"2019-05-03 11:10 PM","2019-05-04 8:45 AM","544","30","1","574","N/A","N/A","N/A"
"2019-05-04 11:46 PM","2019-05-05 7:02 AM","374","62","21","436","85","199","90"
"2019-05-05 11:36 PM","2019-05-06 7:23 AM","425","42","28","467","64","250","111"
"2019-05-06 10:50 PM","2019-05-07 6:23 AM","438","14","1","453","N/A","N/A","N/A"
"2019-05-07 11:55 PM","2019-05-08 6:24 AM","372","17","1","389","N/A","N/A","N/A"
"2019-05-08 2:47 PM","2019-05-08 4:30 PM","95","7","1","102","N/A","N/A","N/A"
"2019-05-08 11:23 PM","2019-05-09 7:29 AM","470","16","0","486","N/A","N/A","N/A"
"2019-05-09 11:25 PM","2019-05-10 7:29 AM","430","54","29","484","70","231","129"
"2019-05-10 11:42 PM","2019-05-11 7:32 AM","427","43","26","470","114","202","111"
"2019-05-11 11:42 PM","2019-05-12 7:16 AM","385","68","28","453","38","262","85"
"2019-05-12 9:49 PM","2019-05-13 5:13 AM","390","54","29","444","55","217","118"
"2019-05-13 10:48 AM","2019-05-13 12:15 PM","83","3","0","87","N/A","N/A","N/A"
"2019-05-13 2:06 PM","2019-05-13 3:55 PM","105","4","1","109","N/A","N/A","N/A"
"2019-05-14 12:59 AM","2019-05-14 7:34 AM","372","23","18","395","89","197","86"
"2019-05-14 11:24 PM","2019-05-15 6:59 AM","409","46","28","455","68","231","110"
"2019-05-15 11:51 PM","2019-05-16 6:58 AM","363","64","25","427","46","223","94"
"2019-05-16 10:58 PM","2019-05-17 7:00 AM","428","53","25","481","54","236","138"
"2019-05-18 12:56 AM","2019-05-18 7:00 AM","323","41","21","364","73","144","106"
"2019-05-18 12:56 AM","2019-05-18 7:00 AM","323","41","21","364","73","144","106"
"2019-05-19 12:34 AM","2019-05-19 8:05 AM","391","59","27","450","43","224","124"
"2019-05-19 11:19 PM","2019-05-20 6:35 AM","372","64","21","436","47","240","85"
"2019-05-20 11:20 PM","2019-05-21 7:01 AM","444","16","2","460","N/A","N/A","N/A"
"2019-05-21 10:53 PM","2019-05-22 6:36 AM","438","25","2","463","N/A","N/A","N/A"
"2019-05-22 11:39 PM","2019-05-23 4:31 AM","269","23","4","292","N/A","N/A","N/A"
"2019-05-23 10:00 PM","2019-05-24 6:28 AM","486","17","3","508","N/A","N/A","N/A"
"2019-05-25 12:24 AM","2019-05-25 7:28 AM","368","55","20","423","103","142","123"
"2019-05-25 11:04 PM","2019-05-26 7:56 AM","448","84","27","532","71","291","86"
"2019-05-27 12:07 AM","2019-05-27 6:40 AM","372","21","2","393","N/A","N/A","N/A"
"2019-05-27 10:06 PM","2019-05-28 6:32 AM","468","38","2","506","N/A","N/A","N/A"
"2019-05-29 12:32 AM","2019-05-29 6:58 AM","372","13","1","385","N/A","N/A","N/A"
"2019-05-29 10:46 PM","2019-05-30 6:33 AM","447","19","2","466","N/A","N/A","N/A"
"2019-05-30 11:50 PM","2019-05-31 5:13 AM","260","63","13","323","29","150","81"
"2019-05-31 11:31 PM","2019-06-01 8:10 AM","453","65","30","518","98","233","122"
"2019-06-01 1:58 PM","2019-06-01 4:24 PM","145","1","0","146","N/A","N/A","N/A"
"2019-06-02 12:07 AM","2019-06-02 6:29 AM","357","24","2","381","N/A","N/A","N/A"
"2019-06-02 11:30 PM","2019-06-03 6:16 AM","393","11","1","406","N/A","N/A","N/A"
"2019-06-04 12:09 AM","2019-06-04 6:12 AM","328","35","17","363","94","194","40"
"2019-06-04 10:59 PM","2019-06-05 2:14 AM","173","22","7","195","35","110","28"
"2019-06-05 10:43 PM","2019-06-06 6:42 AM","409","70","24","479","105","206","98"
"2019-06-07 2:27 AM","2019-06-07 8:01 AM","316","16","1","334","N/A","N/A","N/A"
"2019-06-07 10:25 PM","2019-06-08 6:48 AM","457","46","3","503","N/A","N/A","N/A"
"2019-06-08 10:08 PM","2019-06-09 2:24 AM","224","32","14","256","51","158","15"
"2019-06-09 4:26 AM","2019-06-09 6:53 AM","138","9","0","147","N/A","N/A","N/A"
"2019-06-09 10:27 PM","2019-06-10 7:56 AM","502","67","25","569","96","255","151"
"2019-06-12 11:23 PM","2019-06-13 6:17 AM","400","14","1","414","N/A","N/A","N/A"
"2019-06-13 10:38 PM","2019-06-14 6:43 AM","476","9","0","485","N/A","N/A","N/A"
"2019-06-14 10:28 PM","2019-06-15 7:05 AM","494","23","3","517","N/A","N/A","N/A"
"2019-06-15 10:37 PM","2019-06-16 5:29 AM","355","57","22","412","38","249","68"
"2019-06-16 11:59 PM","2019-06-17 5:18 AM","269","50","24","319","21","192","56"
"2019-06-16 11:59 PM","2019-06-17 5:18 AM","269","50","24","319","21","192","56"
"2019-06-17 10:57 PM","2019-06-18 6:05 AM","378","50","24","428","108","176","94"
"2019-06-19 10:32 PM","2019-06-20 6:43 AM","461","30","1","491","N/A","N/A","N/A"
"2019-06-21 12:26 AM","2019-06-21 8:25 AM","458","21","2","479","N/A","N/A","N/A"
"2019-06-21 10:37 AM","2019-06-21 11:48 AM","66","4","1","70","N/A","N/A","N/A"
"2019-06-21 3:24 PM","2019-06-21 4:41 PM","72","5","0","77","N/A","N/A","N/A"
"2019-06-22 12:24 AM","2019-06-22 7:02 AM","375","23","1","398","N/A","N/A","N/A"
"2019-06-22 11:49 PM","2019-06-23 6:00 AM","347","24","2","371","N/A","N/A","N/A"
"2019-06-23 11:23 PM","2019-06-24 6:12 AM","363","46","20","409","54","177","132"
"2019-06-24 11:02 PM","2019-06-25 5:53 AM","363","48","22","411","102","194","67"
"2019-06-27 11:01 PM","2019-06-28 6:12 AM","409","16","2","431","N/A","N/A","N/A"
"2019-06-28 10:38 PM","2019-06-29 6:32 AM","449","23","1","474","N/A","N/A","N/A"
"2019-06-29 11:41 PM","2019-06-30 6:39 AM","401","14","0","418","N/A","N/A","N/A"
"2019-06-30 11:51 PM","2019-07-01 6:13 AM","334","47","17","381","72","192","70"
"2019-07-01 10:40 PM","2019-07-02 5:33 AM","360","53","21","413","80","242","38"
"2019-07-02 11:27 PM","2019-07-03 5:57 AM","346","44","14","390","88","157","101"
"2019-07-04 12:58 AM","2019-07-04 6:59 AM","351","10","0","361","N/A","N/A","N/A"
"2019-07-05 1:30 AM","2019-07-05 9:35 AM","460","24","2","484","N/A","N/A","N/A"
"2019-07-05 11:49 PM","2019-07-06 8:39 AM","508","22","0","530","N/A","N/A","N/A"
"2019-07-07 12:01 AM","2019-07-07 7:14 AM","409","23","2","433","N/A","N/A","N/A"
"2019-07-08 1:04 AM","2019-07-08 8:58 AM","427","47","22","474","85","226","116"
"2019-07-09 12:14 AM","2019-07-09 7:43 AM","411","38","16","449","107","220","84"
"2019-07-14 2:33 PM","2019-07-14 4:17 PM","87","15","1","104","N/A","N/A","N/A"
"2019-07-14 11:21 PM","2019-07-15 5:57 AM","379","17","0","396","N/A","N/A","N/A"
"2019-07-15 11:06 PM","2019-07-16 6:05 AM","400","18","1","418","N/A","N/A","N/A"
"2019-07-16 11:35 PM","2019-07-17 6:41 AM","407","19","3","426","N/A","N/A","N/A"
"2019-07-16 11:35 PM","2019-07-17 6:41 AM","407","19","3","426","N/A","N/A","N/A"
"2019-07-17 10:50 PM","2019-07-18 6:29 AM","419","40","27","459","147","149","123"
"2019-07-18 11:43 PM","2019-07-19 5:57 AM","338","35","16","373","71","198","69"
"2019-07-20 2:10 AM","2019-07-20 8:51 AM","357","44","18","401","75","194","88"
"2019-07-23 10:51 PM","2019-07-24 6:13 AM","424","18","1","442","N/A","N/A","N/A"
"2019-07-24 10:07 PM","2019-07-25 5:54 AM","447","19","0","466","N/A","N/A","N/A"
"2019-07-25 10:26 PM","2019-07-26 5:09 AM","379","24","1","403","N/A","N/A","N/A"
"2019-07-26 11:59 PM","2019-07-27 6:16 AM","355","18","0","377","N/A","N/A","N/A"
"2019-07-27 10:11 PM","2019-07-28 7:30 AM","497","62","32","559","126","275","96"
"2019-07-28 10:37 PM","2019-07-29 7:32 AM","467","68","22","535","128","241","98"
"2019-07-31 11:43 PM","2019-08-01 5:04 AM","288","25","3","321","N/A","N/A","N/A"
"2019-08-01 10:49 PM","2019-08-02 6:52 AM","459","24","1","483","N/A","N/A","N/A"
"2019-08-02 10:14 PM","2019-08-03 6:33 AM","478","21","2","499","N/A","N/A","N/A"
"2019-08-04 12:32 AM","2019-08-04 6:12 AM","326","8","0","339","N/A","N/A","N/A"
"2019-08-04 10:31 PM","2019-08-05 6:22 AM","430","41","18","471","112","238","80"
"2019-08-05 10:51 PM","2019-08-06 5:54 AM","386","37","21","423","102","170","114"
"2019-08-06 10:28 PM","2019-08-07 6:07 AM","409","49","23","458","77","272","60"
"2019-08-07 10:58 PM","2019-08-08 6:15 AM","389","47","19","436","77","231","81"
"2019-08-09 1:06 AM","2019-08-09 6:47 AM","305","36","12","341","53","226","26"
"2019-08-09 10:49 PM","2019-08-10 6:16 AM","410","36","17","446","61","256","93"
"2019-08-11 12:10 AM","2019-08-11 7:30 AM","386","54","23","440","46","230","110"
"2019-08-11 10:45 PM","2019-08-12 5:53 AM","418","9","0","428","N/A","N/A","N/A"
"2019-08-12 10:28 PM","2019-08-13 5:52 AM","397","46","25","443","68","233","96"
"2019-08-13 10:08 PM","2019-08-14 5:48 AM","405","55","15","460","98","216","91"
"2019-08-14 11:03 PM","2019-08-15 6:47 AM","411","53","19","464","74","246","91"
